order_id,order_date,region,segment,category,sub_category,quantity,discount,sales,profit
ORD-102822,2024-09-21,Dubai,SMB,Furniture,Bookcases,1,0.15,313.27,59.52
ORD-101995,2024-09-21,Abu Dhabi,Consumer,Office Supplies,Paper,1,0.0,63.71,26.76
ORD-102821,2024-09-21,Dubai,Consumer,Furniture,Tables,5,0.15,2002.69,380.51
ORD-103777,2024-09-21,Dubai,Corporate,Technology,Monitors,3,0.15,1086.76,76.07
ORD-102670,2024-09-22,Sharjah,Corporate,Furniture,Chairs,7,0.0,3114.23,871.98
ORD-101059,2024-09-22,Dubai,Corporate,Technology,Laptops,6,0.1,3324.52,332.45
ORD-103580,2024-09-22,Dubai,Corporate,Furniture,Storage,2,0.0,633.39,177.35
ORD-102486,2024-09-22,Dubai,Corporate,Office Supplies,Paper,6,0.0,414.64,174.15
ORD-102887,2024-09-22,Sharjah,Corporate,Office Supplies,Pens,5,0.0,215.18,90.38
ORD-105789,2024-09-22,Northern Emirates,Consumer,Office Supplies,Pens,5,0.0,280.47,117.8
ORD-103015,2024-09-22,Sharjah,Corporate,Technology,Monitors,5,0.1,4697.99,469.8
ORD-103318,2024-09-23,Dubai,SMB,Technology,Laptops,8,0.1,5239.58,523.96
ORD-101420,2024-09-23,Abu Dhabi,Corporate,Technology,Phones,5,0.0,2248.71,359.79
ORD-101899,2024-09-23,Abu Dhabi,Consumer,Office Supplies,Storage,7,0.3,171.08,41.06
ORD-105368,2024-09-23,Dubai,Corporate,Furniture,Chairs,8,0.15,4225.45,802.84
ORD-101490,2024-09-23,Sharjah,Corporate,Office Supplies,Paper,4,0.3,232.26,55.74
ORD-102736,2024-09-23,Northern Emirates,Consumer,Office Supplies,Binders,4,0.2,221.03,66.31
ORD-105614,2024-09-23,Sharjah,SMB,Furniture,Tables,6,0.0,2194.39,614.43
ORD-100622,2024-09-23,Dubai,SMB,Office Supplies,Paper,3,0.1,157.04,56.53
ORD-103915,2024-09-23,Abu Dhabi,SMB,Technology,Laptops,4,0.1,3027.48,302.75
ORD-103196,2024-09-23,Abu Dhabi,Consumer,Technology,Monitors,5,0.1,3546.91,354.69
ORD-103434,2024-09-24,Sharjah,SMB,Technology,Phones,3,0.1,1302.59,130.26
ORD-101844,2024-09-24,Dubai,Consumer,Technology,Phones,7,0.0,3219.78,515.16
ORD-101907,2024-09-24,Abu Dhabi,Corporate,Furniture,Chairs,5,0.0,2238.2,626.7
ORD-102880,2024-09-24,Abu Dhabi,Corporate,Office Supplies,Pens,7,0.3,273.05,65.53
ORD-102516,2024-09-24,Abu Dhabi,Consumer,Office Supplies,Storage,3,0.0,147.25,61.84
ORD-101682,2024-09-24,Dubai,Consumer,Technology,Laptops,1,0.1,535.93,53.59
ORD-105738,2024-09-24,Abu Dhabi,Consumer,Furniture,Chairs,1,0.0,270.88,75.85
ORD-103652,2024-09-24,Sharjah,SMB,Technology,Laptops,6,0.0,1342.25,214.76
ORD-104160,2024-09-24,Dubai,Consumer,Office Supplies,Pens,2,0.15,61.59,20.32
ORD-103473,2024-09-25,Dubai,SMB,Technology,Accessories,7,0.0,2950.37,472.06
ORD-102989,2024-09-25,Northern Emirates,Consumer,Technology,Phones,2,0.15,574.25,40.2
ORD-105843,2024-09-25,Sharjah,Consumer,Office Supplies,Binders,4,0.15,155.23,51.23
ORD-105689,2024-09-25,Abu Dhabi,Consumer,Office Supplies,Pens,2,0.0,68.82,28.9
ORD-104196,2024-09-25,Northern Emirates,Consumer,Furniture,Bookcases,7,0.1,2079.05,457.39
ORD-100679,2024-09-25,Northern Emirates,SMB,Technology,Laptops,1,0.15,485.22,33.97
ORD-103132,2024-09-25,Sharjah,SMB,Office Supplies,Pens,7,0.1,259.98,93.59
ORD-102276,2024-09-26,Abu Dhabi,Corporate,Office Supplies,Pens,4,0.15,145.77,48.1
ORD-105496,2024-09-26,Dubai,Consumer,Technology,Laptops,1,0.3,479.51,-9.59
ORD-104056,2024-09-26,Northern Emirates,Consumer,Furniture,Storage,8,0.1,2602.5,572.55
ORD-102198,2024-09-26,Dubai,Corporate,Technology,Monitors,7,0.0,5009.07,801.45
ORD-100115,2024-09-26,Dubai,Corporate,Technology,Phones,3,0.3,1696.18,-33.92
ORD-102549,2024-09-27,Dubai,SMB,Office Supplies,Binders,3,0.15,201.5,66.49
ORD-104049,2024-09-27,Northern Emirates,Corporate,Furniture,Bookcases,8,0.2,3586.18,573.79
ORD-105559,2024-09-27,Dubai,Consumer,Technology,Phones,2,0.0,481.43,77.03
ORD-100331,2024-09-27,Sharjah,Consumer,Furniture,Tables,8,0.1,5144.53,1131.8
ORD-104664,2024-09-27,Dubai,Consumer,Furniture,Chairs,6,0.3,1291.61,129.16
ORD-105654,2024-09-27,Abu Dhabi,Corporate,Office Supplies,Binders,2,0.15,95.05,31.37
ORD-103191,2024-09-27,Dubai,Consumer,Technology,Accessories,5,0.0,3253.34,520.53
ORD-103440,2024-09-27,Abu Dhabi,Consumer,Furniture,Chairs,8,0.2,2994.6,479.14
ORD-101118,2024-09-27,Abu Dhabi,Corporate,Office Supplies,Pens,6,0.1,152.22,54.8
ORD-105807,2024-09-27,Dubai,Consumer,Technology,Phones,1,0.3,893.42,-17.87
ORD-105359,2024-09-27,Northern Emirates,Corporate,Office Supplies,Binders,2,0.1,92.77,33.4
ORD-105249,2024-09-27,Dubai,Corporate,Office Supplies,Binders,7,0.0,329.94,138.57
ORD-104367,2024-09-28,Dubai,Consumer,Office Supplies,Storage,2,0.0,94.18,39.56
ORD-101891,2024-09-28,Abu Dhabi,Consumer,Furniture,Tables,8,0.15,2636.6,500.95
ORD-105840,2024-09-28,Abu Dhabi,Consumer,Technology,Accessories,4,0.3,3610.91,-72.22
ORD-105077,2024-09-28,Northern Emirates,SMB,Furniture,Storage,4,0.2,1476.2,236.19
ORD-104267,2024-09-28,Abu Dhabi,SMB,Office Supplies,Binders,7,0.0,56.0,23.52
ORD-100624,2024-09-28,Dubai,Consumer,Technology,Accessories,3,0.0,2324.48,371.92
ORD-105261,2024-09-28,Abu Dhabi,Consumer,Furniture,Storage,8,0.0,3736.94,1046.34
ORD-100519,2024-09-28,Northern Emirates,Consumer,Office Supplies,Pens,2,0.0,91.69,38.51
ORD-103763,2024-09-28,Abu Dhabi,SMB,Furniture,Chairs,8,0.0,4781.73,1338.88
ORD-101722,2024-09-29,Dubai,Consumer,Technology,Monitors,4,0.0,2937.65,470.02
ORD-101559,2024-09-29,Sharjah,SMB,Furniture,Storage,7,0.2,2525.63,404.1
ORD-104027,2024-09-29,Abu Dhabi,Corporate,Office Supplies,Storage,5,0.2,246.49,73.95
ORD-104616,2024-09-29,Sharjah,Consumer,Furniture,Chairs,4,0.1,1936.48,426.03
ORD-103425,2024-09-29,Dubai,SMB,Technology,Monitors,1,0.2,865.83,34.63
ORD-103615,2024-09-29,Dubai,Consumer,Office Supplies,Storage,8,0.1,548.17,197.34
ORD-102254,2024-09-29,Dubai,Consumer,Furniture,Chairs,6,0.3,3577.67,357.77
ORD-101120,2024-09-29,Northern Emirates,Corporate,Technology,Phones,8,0.3,6663.75,-133.27
ORD-101518,2024-09-30,Dubai,Corporate,Technology,Laptops,1,0.2,861.51,34.46
ORD-101459,2024-09-30,Dubai,SMB,Office Supplies,Pens,2,0.0,104.77,44.0
ORD-100425,2024-09-30,Abu Dhabi,Consumer,Furniture,Chairs,1,0.0,492.36,137.86
ORD-100512,2024-10-01,Northern Emirates,Corporate,Furniture,Tables,4,0.0,1858.93,520.5
ORD-102593,2024-10-01,Abu Dhabi,Consumer,Office Supplies,Binders,6,0.15,251.41,82.97
ORD-101852,2024-10-01,Abu Dhabi,Consumer,Furniture,Chairs,7,0.3,3198.59,319.86
ORD-100202,2024-10-01,Northern Emirates,Consumer,Technology,Laptops,7,0.2,5103.59,204.14
ORD-103689,2024-10-01,Northern Emirates,Corporate,Office Supplies,Binders,5,0.1,148.99,53.64
ORD-104965,2024-10-02,Northern Emirates,SMB,Office Supplies,Binders,7,0.1,358.45,129.04
ORD-102451,2024-10-02,Abu Dhabi,Consumer,Technology,Monitors,5,0.0,3196.82,511.49
ORD-104083,2024-10-02,Abu Dhabi,Consumer,Technology,Laptops,3,0.1,1667.19,166.72
ORD-102426,2024-10-02,Abu Dhabi,Consumer,Technology,Accessories,3,0.0,1481.37,237.02
ORD-102701,2024-10-02,Sharjah,Corporate,Technology,Laptops,7,0.3,4061.81,-81.24
ORD-105951,2024-10-03,Abu Dhabi,Consumer,Technology,Monitors,7,0.0,3880.13,620.82
ORD-101531,2024-10-03,Abu Dhabi,SMB,Furniture,Tables,3,0.0,876.33,245.37
ORD-101119,2024-10-03,Abu Dhabi,Consumer,Technology,Accessories,7,0.1,5354.75,535.48
ORD-103977,2024-10-03,Northern Emirates,SMB,Furniture,Storage,3,0.0,1150.67,322.19
ORD-100917,2024-10-03,Dubai,Corporate,Furniture,Bookcases,4,0.3,1475.54,147.55
ORD-102800,2024-10-04,Abu Dhabi,Consumer,Technology,Laptops,5,0.15,3438.12,240.67
ORD-100155,2024-10-04,Northern Emirates,Consumer,Furniture,Storage,2,0.15,1141.12,216.81
ORD-104363,2024-10-04,Abu Dhabi,Corporate,Technology,Accessories,2,0.0,1631.46,261.03
ORD-100730,2024-10-04,Abu Dhabi,Consumer,Office Supplies,Pens,7,0.0,307.24,129.04
ORD-105462,2024-10-04,Dubai,SMB,Furniture,Chairs,2,0.1,790.89,174.0
ORD-104940,2024-10-04,Abu Dhabi,Corporate,Office Supplies,Pens,3,0.3,128.1,30.74
ORD-104336,2024-10-04,Dubai,Consumer,Technology,Accessories,4,0.0,1652.17,264.35
ORD-105677,2024-10-04,Dubai,Consumer,Technology,Phones,6,0.3,1899.76,-38.0
ORD-104533,2024-10-04,Sharjah,Consumer,Furniture,Tables,5,0.3,840.81,84.08
ORD-101601,2024-10-04,Abu Dhabi,Corporate,Technology,Phones,8,0.0,5369.28,859.08
ORD-101209,2024-10-05,Sharjah,Consumer,Technology,Laptops,8,0.0,5509.1,881.46
ORD-102691,2024-10-05,Dubai,Corporate,Technology,Accessories,1,0.1,831.89,83.19
ORD-104961,2024-10-05,Abu Dhabi,Consumer,Office Supplies,Storage,7,0.0,268.15,112.62
ORD-102629,2024-10-05,Northern Emirates,Consumer,Technology,Monitors,1,0.2,613.71,24.55
ORD-100374,2024-10-05,Northern Emirates,Consumer,Technology,Laptops,4,0.3,636.42,-12.73
ORD-100536,2024-10-05,Abu Dhabi,Consumer,Office Supplies,Binders,2,0.1,52.5,18.9
ORD-101794,2024-10-05,Dubai,Corporate,Furniture,Chairs,6,0.0,2472.83,692.39
ORD-103565,2024-10-05,Northern Emirates,Consumer,Technology,Accessories,3,0.1,2572.07,257.21
ORD-103542,2024-10-06,Northern Emirates,Consumer,Office Supplies,Pens,5,0.0,212.29,89.16
ORD-105388,2024-10-06,Dubai,Corporate,Office Supplies,Binders,1,0.3,23.91,5.74
ORD-101321,2024-10-06,Dubai,Consumer,Technology,Phones,1,0.0,953.59,152.57
ORD-102663,2024-10-06,Sharjah,Corporate,Furniture,Bookcases,5,0.0,1033.07,289.26
ORD-103309,2024-10-06,Abu Dhabi,Consumer,Technology,Phones,1,0.1,1008.81,100.88
ORD-103267,2024-10-06,Abu Dhabi,Consumer,Furniture,Chairs,6,0.1,2067.89,454.94
ORD-105372,2024-10-06,Sharjah,Corporate,Furniture,Bookcases,3,0.0,1719.88,481.57
ORD-104979,2024-10-06,Abu Dhabi,Consumer,Technology,Accessories,1,0.1,526.47,52.65
ORD-103752,2024-10-07,Dubai,Corporate,Technology,Laptops,8,0.1,5078.79,507.88
ORD-105200,2024-10-07,Sharjah,Consumer,Technology,Accessories,1,0.0,403.76,64.6
ORD-105061,2024-10-07,Northern Emirates,Consumer,Furniture,Chairs,2,0.3,824.36,82.44
ORD-101263,2024-10-07,Dubai,Corporate,Office Supplies,Pens,4,0.0,125.14,52.56
ORD-103405,2024-10-07,Northern Emirates,SMB,Office Supplies,Pens,1,0.0,27.4,11.51
ORD-102949,2024-10-07,Dubai,Consumer,Office Supplies,Binders,3,0.1,150.76,54.27
ORD-101903,2024-10-07,Dubai,Corporate,Furniture,Tables,2,0.0,740.72,207.4
ORD-100189,2024-10-07,Northern Emirates,SMB,Technology,Monitors,5,0.1,3835.69,383.57
ORD-105905,2024-10-07,Sharjah,Corporate,Technology,Laptops,1,0.1,700.19,70.02
ORD-105307,2024-10-07,Sharjah,Corporate,Furniture,Bookcases,5,0.3,2547.02,254.7
ORD-100736,2024-10-07,Abu Dhabi,SMB,Technology,Monitors,2,0.1,1014.17,101.42
ORD-101613,2024-10-07,Abu Dhabi,Consumer,Office Supplies,Pens,1,0.0,41.88,17.59
ORD-100151,2024-10-08,Abu Dhabi,SMB,Furniture,Chairs,5,0.0,2762.81,773.59
ORD-101136,2024-10-08,Abu Dhabi,SMB,Office Supplies,Storage,1,0.0,59.99,25.2
ORD-103501,2024-10-08,Abu Dhabi,SMB,Office Supplies,Storage,5,0.15,237.1,78.24
ORD-101657,2024-10-08,Abu Dhabi,Corporate,Furniture,Tables,2,0.3,764.06,76.41
ORD-100477,2024-10-08,Sharjah,Corporate,Office Supplies,Binders,7,0.0,194.61,81.74
ORD-105612,2024-10-08,Northern Emirates,Consumer,Technology,Laptops,5,0.3,4923.92,-98.48
ORD-105947,2024-10-08,Sharjah,SMB,Technology,Laptops,1,0.3,568.33,-11.37
ORD-100243,2024-10-08,Dubai,SMB,Office Supplies,Binders,5,0.0,256.0,107.52
ORD-103414,2024-10-09,Northern Emirates,Corporate,Office Supplies,Paper,7,0.1,326.87,117.67
ORD-100432,2024-10-09,Dubai,Corporate,Technology,Accessories,4,0.0,4509.04,721.45
ORD-101480,2024-10-09,Dubai,Corporate,Technology,Accessories,4,0.0,3271.22,523.4
ORD-102782,2024-10-09,Dubai,SMB,Office Supplies,Pens,3,0.0,55.18,23.18
ORD-102002,2024-10-09,Abu Dhabi,Consumer,Furniture,Tables,8,0.1,3672.0,807.84
ORD-100327,2024-10-09,Dubai,Consumer,Furniture,Tables,3,0.2,925.02,148.0
ORD-101832,2024-10-09,Sharjah,Consumer,Technology,Laptops,7,0.1,4471.27,447.13
ORD-102379,2024-10-09,Sharjah,Consumer,Furniture,Storage,4,0.15,2701.85,513.35
ORD-105401,2024-10-09,Dubai,Consumer,Technology,Accessories,4,0.1,3043.96,304.4
ORD-100592,2024-10-09,Sharjah,Corporate,Furniture,Chairs,4,0.0,2497.86,699.4
ORD-105957,2024-10-10,Northern Emirates,Consumer,Furniture,Bookcases,6,0.0,1986.5,556.22
ORD-102646,2024-10-10,Abu Dhabi,SMB,Furniture,Bookcases,4,0.15,1672.36,317.75
ORD-105902,2024-10-10,Dubai,Corporate,Technology,Laptops,6,0.3,5027.72,-100.55
ORD-101828,2024-10-11,Dubai,Corporate,Technology,Phones,8,0.15,6169.35,431.85
ORD-100490,2024-10-11,Abu Dhabi,Corporate,Technology,Monitors,5,0.2,3102.96,124.12
ORD-105998,2024-10-11,Dubai,Corporate,Furniture,Storage,7,0.1,97.03,21.35
ORD-103251,2024-10-11,Northern Emirates,Consumer,Office Supplies,Paper,8,0.15,487.68,160.93
ORD-103451,2024-10-11,Northern Emirates,Consumer,Office Supplies,Paper,3,0.0,181.09,76.06
ORD-103678,2024-10-11,Abu Dhabi,Consumer,Office Supplies,Storage,5,0.2,203.01,60.9
ORD-101593,2024-10-12,Abu Dhabi,SMB,Office Supplies,Paper,2,0.1,107.1,38.56
ORD-105570,2024-10-12,Dubai,SMB,Technology,Laptops,8,0.0,3571.2,571.39
ORD-104306,2024-10-12,Abu Dhabi,Corporate,Furniture,Tables,3,0.0,1692.22,473.82
ORD-105796,2024-10-12,Dubai,Corporate,Office Supplies,Storage,6,0.1,168.05,60.5
ORD-104578,2024-10-12,Abu Dhabi,Consumer,Furniture,Storage,3,0.15,1067.64,202.85
ORD-105146,2024-10-12,Northern Emirates,Consumer,Technology,Monitors,5,0.0,2344.59,375.13
ORD-103157,2024-10-13,Abu Dhabi,Consumer,Furniture,Bookcases,8,0.2,2476.32,396.21
ORD-104886,2024-10-13,Sharjah,Corporate,Furniture,Bookcases,3,0.1,874.07,192.3
ORD-103131,2024-10-13,Dubai,SMB,Technology,Phones,8,0.1,6806.46,680.65
ORD-101747,2024-10-13,Sharjah,Consumer,Technology,Accessories,4,0.15,1236.01,86.52
ORD-103236,2024-10-13,Dubai,Consumer,Furniture,Chairs,5,0.2,1910.33,305.65
ORD-100478,2024-10-13,Dubai,Consumer,Technology,Accessories,6,0.2,3771.43,150.86
ORD-105513,2024-10-13,Dubai,Consumer,Furniture,Tables,7,0.1,1528.22,336.21
ORD-101214,2024-10-13,Abu Dhabi,Consumer,Furniture,Storage,6,0.15,1492.13,283.5
ORD-103264,2024-10-13,Abu Dhabi,Consumer,Technology,Laptops,1,0.3,800.09,-16.0
ORD-105123,2024-10-13,Northern Emirates,SMB,Technology,Monitors,8,0.2,5063.6,202.54
ORD-100443,2024-10-13,Dubai,SMB,Office Supplies,Storage,4,0.3,320.07,76.82
ORD-105360,2024-10-13,Abu Dhabi,Consumer,Furniture,Storage,1,0.15,432.46,82.17
ORD-103445,2024-10-13,Dubai,Corporate,Furniture,Chairs,3,0.1,1149.73,252.94
ORD-103202,2024-10-14,Dubai,Consumer,Furniture,Bookcases,2,0.1,39.07,8.6
ORD-105510,2024-10-14,Sharjah,Corporate,Technology,Monitors,8,0.1,3450.42,345.04
ORD-100182,2024-10-14,Sharjah,SMB,Office Supplies,Binders,4,0.1,225.11,81.04
ORD-105408,2024-10-14,Abu Dhabi,Consumer,Technology,Laptops,8,0.0,7811.46,1249.83
ORD-102619,2024-10-14,Sharjah,SMB,Office Supplies,Pens,6,0.15,98.6,32.54
ORD-104472,2024-10-14,Dubai,Consumer,Office Supplies,Pens,1,0.3,62.41,14.98
ORD-103085,2024-10-14,Dubai,SMB,Furniture,Chairs,2,0.0,394.79,110.54
ORD-104779,2024-10-15,Abu Dhabi,Corporate,Office Supplies,Binders,3,0.15,214.55,70.8
ORD-102722,2024-10-15,Sharjah,Consumer,Office Supplies,Binders,6,0.1,302.9,109.04
ORD-103913,2024-10-15,Abu Dhabi,Corporate,Technology,Monitors,1,0.0,875.83,140.13
ORD-104200,2024-10-15,Abu Dhabi,Consumer,Furniture,Tables,1,0.15,400.57,76.11
ORD-102166,2024-10-15,Abu Dhabi,Corporate,Office Supplies,Storage,8,0.2,600.29,180.09
ORD-100668,2024-10-16,Abu Dhabi,Corporate,Furniture,Storage,7,0.1,1983.78,436.43
ORD-105623,2024-10-16,Dubai,Consumer,Technology,Laptops,5,0.1,4149.68,414.97
ORD-102083,2024-10-16,Abu Dhabi,Consumer,Furniture,Storage,2,0.1,669.28,147.24
ORD-102196,2024-10-16,Dubai,Consumer,Technology,Monitors,4,0.1,3366.76,336.68
ORD-104789,2024-10-16,Dubai,Corporate,Technology,Monitors,8,0.1,8167.83,816.78
ORD-104957,2024-10-16,Dubai,Consumer,Furniture,Bookcases,4,0.15,1610.52,306.0
ORD-104887,2024-10-16,Dubai,Corporate,Office Supplies,Pens,3,0.1,96.75,34.83
ORD-104556,2024-10-16,Abu Dhabi,Consumer,Office Supplies,Storage,8,0.1,436.02,156.97
ORD-102762,2024-10-16,Dubai,Corporate,Technology,Laptops,7,0.0,6979.79,1116.77
ORD-105096,2024-10-17,Dubai,Consumer,Technology,Phones,3,0.1,2432.82,243.28
ORD-103465,2024-10-17,Sharjah,SMB,Office Supplies,Paper,1,0.0,51.78,21.75
ORD-105645,2024-10-17,Dubai,SMB,Furniture,Chairs,6,0.2,3342.05,534.73
ORD-101513,2024-10-17,Abu Dhabi,Corporate,Office Supplies,Pens,7,0.15,56.0,18.48
ORD-103362,2024-10-17,Dubai,Consumer,Technology,Monitors,5,0.0,3106.76,497.08
ORD-100643,2024-10-17,Dubai,Consumer,Technology,Laptops,4,0.1,3642.35,364.24
ORD-100587,2024-10-17,Northern Emirates,Corporate,Furniture,Bookcases,8,0.0,3282.0,918.96
ORD-103574,2024-10-17,Dubai,Corporate,Office Supplies,Storage,3,0.0,160.29,67.32
ORD-103791,2024-10-17,Sharjah,SMB,Technology,Monitors,8,0.15,6896.83,482.78
ORD-102483,2024-10-17,Sharjah,Consumer,Furniture,Tables,3,0.15,1251.22,237.73
ORD-101051,2024-10-17,Northern Emirates,Corporate,Technology,Accessories,6,0.15,5209.27,364.65
ORD-101344,2024-10-17,Dubai,Corporate,Office Supplies,Binders,4,0.0,32.0,13.44
ORD-105045,2024-10-17,Dubai,Corporate,Technology,Phones,2,0.15,595.79,41.71
ORD-102474,2024-10-17,Dubai,Consumer,Office Supplies,Binders,1,0.15,37.83,12.48
ORD-105257,2024-10-17,Sharjah,SMB,Furniture,Chairs,7,0.0,2476.65,693.46
ORD-101345,2024-10-19,Abu Dhabi,Corporate,Office Supplies,Binders,2,0.0,98.34,41.3
ORD-102000,2024-10-19,Dubai,Consumer,Furniture,Storage,4,0.2,2339.53,374.32
ORD-104741,2024-10-19,Northern Emirates,SMB,Technology,Laptops,4,0.2,2791.38,111.66
ORD-103910,2024-10-19,Sharjah,Consumer,Furniture,Chairs,3,0.0,1060.93,297.06
ORD-101317,2024-10-19,Abu Dhabi,Consumer,Furniture,Chairs,6,0.0,2956.79,827.9
ORD-101813,2024-10-19,Sharjah,Corporate,Office Supplies,Storage,6,0.0,426.19,179.0
ORD-105015,2024-10-20,Dubai,Consumer,Furniture,Bookcases,7,0.0,2748.44,769.56
ORD-104730,2024-10-20,Abu Dhabi,SMB,Office Supplies,Binders,7,0.1,347.17,124.98
ORD-104091,2024-10-20,Dubai,Consumer,Furniture,Tables,4,0.15,1378.82,261.98
ORD-103517,2024-10-20,Abu Dhabi,Consumer,Technology,Monitors,5,0.15,4943.76,346.06
ORD-101302,2024-10-20,Sharjah,Corporate,Technology,Accessories,2,0.1,1777.29,177.73
ORD-103733,2024-10-20,Abu Dhabi,Corporate,Furniture,Storage,1,0.0,535.53,149.95
ORD-100757,2024-10-21,Dubai,Consumer,Office Supplies,Storage,6,0.0,256.35,107.67
ORD-103262,2024-10-21,Sharjah,Consumer,Furniture,Chairs,5,0.1,1581.23,347.87
ORD-102769,2024-10-21,Dubai,Corporate,Furniture,Chairs,3,0.0,1149.44,321.84
ORD-105194,2024-10-21,Sharjah,Consumer,Office Supplies,Pens,4,0.3,227.88,54.69
ORD-103086,2024-10-21,Dubai,Consumer,Office Supplies,Binders,8,0.3,316.07,75.86
ORD-102281,2024-10-21,Abu Dhabi,Corporate,Furniture,Storage,1,0.3,8.0,0.8
ORD-102842,2024-10-21,Sharjah,Consumer,Office Supplies,Storage,4,0.1,159.89,57.56
ORD-104121,2024-10-21,Abu Dhabi,Consumer,Technology,Monitors,3,0.2,2927.73,117.11
ORD-105610,2024-10-21,Northern Emirates,Corporate,Technology,Laptops,4,0.0,2189.67,350.35
ORD-103722,2024-10-22,Dubai,Consumer,Furniture,Tables,6,0.15,3647.1,692.95
ORD-101542,2024-10-22,Abu Dhabi,Consumer,Office Supplies,Pens,3,0.1,101.11,36.4
ORD-105152,2024-10-22,Dubai,Corporate,Technology,Accessories,2,0.15,867.31,60.71
ORD-104884,2024-10-22,Abu Dhabi,SMB,Office Supplies,Paper,5,0.15,199.47,65.83
ORD-101660,2024-10-22,Dubai,Consumer,Office Supplies,Binders,4,0.3,273.07,65.54
ORD-101809,2024-10-22,Dubai,Corporate,Office Supplies,Storage,8,0.0,333.9,140.24
ORD-100361,2024-10-22,Sharjah,Consumer,Technology,Monitors,2,0.0,2288.61,366.18
ORD-103000,2024-10-22,Dubai,Consumer,Technology,Accessories,8,0.0,6198.49,991.76
ORD-103284,2024-10-22,Dubai,Consumer,Office Supplies,Binders,2,0.2,171.57,51.47
ORD-102707,2024-10-23,Sharjah,Corporate,Furniture,Storage,1,0.0,330.5,92.54
ORD-103071,2024-10-23,Dubai,Consumer,Technology,Accessories,8,0.2,4219.62,168.78
ORD-101833,2024-10-23,Abu Dhabi,Consumer,Office Supplies,Paper,4,0.0,113.11,47.51
ORD-102129,2024-10-23,Abu Dhabi,Consumer,Technology,Phones,7,0.0,4900.8,784.13
ORD-102453,2024-10-23,Sharjah,Consumer,Office Supplies,Pens,1,0.0,51.82,21.76
ORD-100796,2024-10-23,Dubai,Consumer,Office Supplies,Storage,3,0.0,168.54,70.79
ORD-101053,2024-10-23,Dubai,Corporate,Office Supplies,Binders,3,0.0,181.27,76.13
ORD-103453,2024-10-24,Abu Dhabi,Corporate,Technology,Laptops,1,0.0,8.0,1.28
ORD-104859,2024-10-24,Dubai,Consumer,Furniture,Bookcases,1,0.0,396.38,110.99
ORD-100486,2024-10-24,Abu Dhabi,Corporate,Office Supplies,Paper,6,0.15,327.14,107.96
ORD-100703,2024-10-24,Abu Dhabi,SMB,Office Supplies,Storage,8,0.1,399.66,143.88
ORD-102300,2024-10-24,Abu Dhabi,Corporate,Office Supplies,Pens,4,0.1,153.76,55.35
ORD-103406,2024-10-24,Abu Dhabi,SMB,Technology,Accessories,7,0.2,4487.01,179.48
ORD-101957,2024-10-24,Abu Dhabi,Consumer,Office Supplies,Storage,1,0.0,52.09,21.88
ORD-102036,2024-10-24,Dubai,Corporate,Technology,Laptops,2,0.2,1174.01,46.96
ORD-100009,2024-10-24,Abu Dhabi,Consumer,Furniture,Bookcases,2,0.15,444.5,84.46
ORD-102794,2024-10-24,Dubai,Consumer,Technology,Accessories,6,0.0,4943.33,790.93
ORD-104756,2024-10-24,Northern Emirates,Corporate,Technology,Accessories,2,0.0,1782.01,285.12
ORD-102607,2024-10-24,Abu Dhabi,Corporate,Technology,Accessories,1,0.0,853.67,136.59
ORD-103516,2024-10-25,Abu Dhabi,SMB,Office Supplies,Binders,3,0.1,99.27,35.74
ORD-103291,2024-10-25,Dubai,SMB,Office Supplies,Binders,5,0.15,267.43,88.25
ORD-105444,2024-10-25,Dubai,Consumer,Office Supplies,Binders,5,0.0,357.34,150.08
ORD-105400,2024-10-25,Abu Dhabi,Corporate,Technology,Monitors,1,0.3,857.4,-17.15
ORD-101838,2024-10-25,Abu Dhabi,Corporate,Furniture,Chairs,5,0.0,2825.25,791.07
ORD-104862,2024-10-25,Dubai,Corporate,Furniture,Storage,8,0.15,2812.74,534.42
ORD-101016,2024-10-25,Dubai,Consumer,Office Supplies,Binders,3,0.0,141.19,59.3
ORD-103892,2024-10-25,Dubai,Consumer,Office Supplies,Storage,2,0.0,56.44,23.7
ORD-102992,2024-10-26,Dubai,Corporate,Furniture,Chairs,7,0.0,3730.3,1044.48
ORD-100391,2024-10-26,Dubai,Corporate,Furniture,Chairs,5,0.2,1499.41,239.91
ORD-101422,2024-10-26,Dubai,Consumer,Furniture,Tables,5,0.0,1641.77,459.7
ORD-102980,2024-10-27,Sharjah,Consumer,Office Supplies,Paper,5,0.0,199.76,83.9
ORD-103526,2024-10-27,Abu Dhabi,SMB,Furniture,Storage,4,0.15,2043.59,388.28
ORD-101169,2024-10-27,Northern Emirates,Corporate,Office Supplies,Paper,5,0.15,226.6,74.78
ORD-102615,2024-10-27,Northern Emirates,SMB,Technology,Accessories,3,0.0,2328.45,372.55
ORD-105280,2024-10-27,Abu Dhabi,SMB,Furniture,Chairs,7,0.3,3418.33,341.83
ORD-105464,2024-10-27,Dubai,Corporate,Technology,Phones,4,0.1,1369.36,136.94
ORD-104818,2024-10-28,Sharjah,Consumer,Furniture,Storage,7,0.15,1783.18,338.8
ORD-102624,2024-10-28,Dubai,Corporate,Office Supplies,Binders,8,0.0,346.83,145.67
ORD-104191,2024-10-28,Dubai,Consumer,Furniture,Bookcases,8,0.0,3365.24,942.27
ORD-105894,2024-10-28,Dubai,Consumer,Technology,Phones,5,0.2,2952.16,118.09
